Week,CustomerID,SKUID,DaysSinceLastPurchase_SKU,TotalPurchases_SKU,AvgOrderValue_SKU_by_Customer,Customer_Recency,Customer_Frequency,Customer_Monetary,Customer_TotalUniqueSKUsPurchased_Overall,SKU_TotalSales_CustomerState_Overall,Customer_RollingAvgOrderValue_4Weeks,Customer_RollingUniqueSKUsPurchased_4Weeks,Customer_RollingPurchaseCount_4Weeks,SKU_RollingTotalSales_4Weeks,SKU_RollingPurchaseCount_4Weeks,Category_RollingTotalSales_4Weeks,Customer_RollingAvgOrderValue_8Weeks,Customer_RollingUniqueSKUsPurchased_8Weeks,Customer_RollingPurchaseCount_8Weeks,SKU_RollingTotalSales_8Weeks,SKU_RollingPurchaseCount_8Weeks,Category_RollingTotalSales_8Weeks,Customer_RollingAvgOrderValue_12Weeks,Customer_RollingUniqueSKUsPurchased_12Weeks,Customer_RollingPurchaseCount_12Weeks,SKU_RollingTotalSales_12Weeks,SKU_RollingPurchaseCount_12Weeks,Category_RollingTotalSales_12Weeks,Customer_PurchaseCount_Trend,Town_SKU_PurchaseCount_4Weeks,Town_SKU_PurchaseCount_8Weeks,Town_SKU_PurchaseCount_12Weeks
11,C1,SKU22,28.0,2.0,379.09727322784875,18.0,43.0,1096.7441506336118,26.0,2978.2039427356617,264.6727224240976,11.0,11.0,3590.4101892893627,10.0,71000.47885464548,248.55444612874058,22.0,23.0,5087.730946024144,16.0,137443.772888904,270.317816859205,26.0,31.0,5587.376488651759,19.0,172175.24673959962,-0.10303030303030304,8.0,12.0,14.0
11,C1,SKU89,49.0,2.0,362.70274918357984,18.0,43.0,1096.7441506336118,26.0,3580.937800003732,264.6727224240976,11.0,11.0,2711.515344539416,8.0,72290.49237417508,248.55444612874058,22.0,23.0,4952.93249102111,17.0,148491.51822589754,270.317816859205,26.0,31.0,5669.163547128538,19.0,184904.32509861933,-0.10303030303030304,6.0,11.0,13.0
11,C1,SKU89,49.0,2.0,362.70274918357984,18.0,43.0,1096.7441506336118,26.0,3580.937800003732,264.6727224240976,11.0,11.0,2711.515344539416,8.0,72290.49237417508,248.55444612874058,22.0,23.0,4952.93249102111,17.0,148491.51822589754,270.317816859205,26.0,31.0,5669.163547128538,19.0,184904.32509861933,-0.10303030303030304,6.0,11.0,13.0
11,C1,SKU59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C1,SKU9,28.0,1.0,115.19752101065271,18.0,43.0,1096.7441506336118,26.0,2578.9032756017787,264.6727224240976,11.0,11.0,656.8016608132668,3.0,72290.49237417508,248.55444612874058,22.0,23.0,3547.4614779361054,16.0,148491.51822589754,270.317816859205,26.0,31.0,4567.6472624663165,20.0,184904.32509861933,-0.10303030303030304,3.0,11.0,15.0
11,C2,SKU70,14.0,1.0,102.90942222186463,44.0,27.0,8168.193012748355,31.0,3811.12967781279,261.12175571664903,15.0,17.0,4480.1417984573545,14.0,72290.49237417508,243.07269993043323,29.0,36.0,6010.096024175712,20.0,148491.51822589754,246.27653579123344,31.0,40.0,6403.032172003971,21.0,184904.32509861933,0.23030303030303031,8.0,10.0,11.0
11,C2,SKU46,14.0,1.0,131.52305965656248,44.0,27.0,8168.193012748355,31.0,1716.661084172158,261.12175571664903,15.0,17.0,1113.88374513786,5.0,71000.47885464548,243.07269993043323,29.0,36.0,2359.140085796144,10.0,137443.772888904,246.27653579123344,31.0,40.0,4011.448091088257,17.0,172175.24673959962,0.23030303030303031,1.0,2.0,4.0
11,C2,SKU83,14.0,1.0,409.32520957148114,44.0,27.0,8168.193012748355,31.0,3988.4532153091122,261.12175571664903,15.0,17.0,1745.4084827186693,5.0,64309.306756835016,243.07269993043323,29.0,36.0,6022.622707175466,19.0,134425.20039296348,246.27653579123344,31.0,40.0,7061.109254625385,23.0,169326.71391872526,0.23030303030303031,1.0,10.0,11.0
11,C2,SKU19,21.0,1.0,355.9016835946387,44.0,27.0,8168.193012748355,31.0,4020.1694548435967,261.12175571664903,15.0,17.0,2459.6185464635482,8.0,64309.306756835016,243.07269993043323,29.0,36.0,4521.7287856660405,15.0,134425.20039296348,246.27653579123344,31.0,40.0,5248.878137480506,18.0,169326.71391872526,0.23030303030303031,4.0,10.0,11.0
11,C2,SKU99,56.0,1.0,179.05179511922435,44.0,27.0,8168.193012748355,31.0,2995.2463578299585,261.12175571664903,15.0,17.0,2063.456357418281,10.0,72290.49237417508,243.07269993043323,29.0,36.0,3861.6408359712746,19.0,148491.51822589754,246.27653579123344,31.0,40.0,5112.221920080666,24.0,184904.32509861933,0.23030303030303031,7.0,13.0,17.0
11,C2,SKU93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C2,SKU63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C2,SKU78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C2,SKU77,14.0,1.0,423.81141541885853,44.0,27.0,8168.193012748355,31.0,4159.665922482025,261.12175571664903,15.0,17.0,1969.5849943511034,6.0,64309.306756835016,243.07269993043323,29.0,36.0,6020.897732327896,20.0,134425.20039296348,246.27653579123344,31.0,40.0,7074.900189336561,24.0,169326.71391872526,0.23030303030303031,4.0,11.0,12.0
11,C2,SKU73,21.0,1.0,102.51693690536128,44.0,27.0,8168.193012748355,31.0,4571.7837877155935,261.12175571664903,15.0,17.0,2144.6610779968128,9.0,64309.306756835016,243.07269993043323,29.0,36.0,4922.04230623544,18.0,134425.20039296348,246.27653579123344,31.0,40.0,6172.422473412418,22.0,169326.71391872526,0.23030303030303031,6.0,12.0,13.0
11,C2,SKU34,21.0,2.0,357.3044269034599,44.0,27.0,8168.193012748355,31.0,5244.288347500294,261.12175571664903,15.0,17.0,3705.418135522522,14.0,71000.47885464548,243.07269993043323,29.0,36.0,6259.775782633862,23.0,137443.772888904,246.27653579123344,31.0,40.0,7435.249755115927,26.0,172175.24673959962,0.23030303030303031,11.0,15.0,17.0
11,C2,SKU34,21.0,2.0,357.3044269034599,44.0,27.0,8168.193012748355,31.0,5244.288347500294,261.12175571664903,15.0,17.0,3705.418135522522,14.0,71000.47885464548,243.07269993043323,29.0,36.0,6259.775782633862,23.0,137443.772888904,246.27653579123344,31.0,40.0,7435.249755115927,26.0,172175.24673959962,0.23030303030303031,11.0,15.0,17.0
11,C2,SKU53,42.0,1.0,200.85922855272037,44.0,27.0,8168.193012748355,31.0,3575.553402459858,261.12175571664903,15.0,17.0,2994.1997658245277,11.0,64309.306756835016,243.07269993043323,29.0,36.0,6146.443756492574,20.0,134425.20039296348,246.27653579123344,31.0,40.0,7552.643426786867,26.0,169326.71391872526,0.23030303030303031,7.0,10.0,12.0
11,C2,SKU81,7.0,2.0,198.8438962989647,44.0,27.0,8168.193012748355,31.0,2796.9596495180376,261.12175571664903,15.0,17.0,884.0878153107776,7.0,64309.306756835016,243.07269993043323,29.0,36.0,3594.4891330396335,17.0,134425.20039296348,246.27653579123344,31.0,40.0,5080.177260453762,21.0,169326.71391872526,0.23030303030303031,4.0,13.0,16.0
11,C2,SKU81,7.0,2.0,198.8438962989647,44.0,27.0,8168.193012748355,31.0,2796.9596495180376,261.12175571664903,15.0,17.0,884.0878153107776,7.0,64309.306756835016,243.07269993043323,29.0,36.0,3594.4891330396335,17.0,134425.20039296348,246.27653579123344,31.0,40.0,5080.177260453762,21.0,169326.71391872526,0.23030303030303031,4.0,13.0,16.0
11,C2,SKU30,35.0,2.0,243.870757833813,44.0,27.0,8168.193012748355,31.0,3683.0865948948563,261.12175571664903,15.0,17.0,3297.6177659457226,9.0,64309.306756835016,243.07269993043323,29.0,36.0,5966.215162100634,19.0,134425.20039296348,246.27653579123344,31.0,40.0,7394.873152362657,26.0,169326.71391872526,0.23030303030303031,3.0,12.0,17.0
11,C2,SKU30,35.0,2.0,243.870757833813,44.0,27.0,8168.193012748355,31.0,3683.0865948948563,261.12175571664903,15.0,17.0,3297.6177659457226,9.0,64309.306756835016,243.07269993043323,29.0,36.0,5966.215162100634,19.0,134425.20039296348,246.27653579123344,31.0,40.0,7394.873152362657,26.0,169326.71391872526,0.23030303030303031,3.0,12.0,17.0
11,C2,SKU8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C2,SKU41,70.0,1.0,278.5192024584593,44.0,27.0,8168.193012748355,31.0,1538.6420896051357,261.12175571664903,15.0,17.0,1227.9060523246405,4.0,71000.47885464548,243.07269993043323,29.0,36.0,3724.455823011518,12.0,137443.772888904,246.27653579123344,31.0,40.0,4799.390159470608,15.0,172175.24673959962,0.23030303030303031,4.0,5.0,8.0
11,C2,SKU25,21.0,1.0,404.5452819238767,44.0,27.0,8168.193012748355,31.0,4766.470564584546,261.12175571664903,15.0,17.0,3311.017450541504,13.0,72290.49237417508,243.07269993043323,29.0,36.0,6567.44870163083,25.0,148491.51822589754,246.27653579123344,31.0,40.0,8248.815644727618,31.0,184904.32509861933,0.23030303030303031,5.0,10.0,15.0
11,C2,SKU52,56.0,1.0,422.1940241480748,44.0,27.0,8168.193012748355,31.0,2756.4448547017687,261.12175571664903,15.0,17.0,1741.9187812705975,9.0,72290.49237417508,243.07269993043323,29.0,36.0,3427.098935903869,15.0,148491.51822589754,246.27653579123344,31.0,40.0,3902.437562751791,16.0,184904.32509861933,0.23030303030303031,5.0,8.0,8.0
11,C2,SKU84,14.0,1.0,458.7920686109397,44.0,27.0,8168.193012748355,31.0,2378.4863459713806,261.12175571664903,15.0,17.0,2347.7386034283104,7.0,71000.47885464548,243.07269993043323,29.0,36.0,4926.045037747026,16.0,137443.772888904,246.27653579123344,31.0,40.0,5976.75994258024,20.0,172175.24673959962,0.23030303030303031,5.0,10.0,13.0
11,C2,SKU80,42.0,1.0,86.97775436120945,44.0,27.0,8168.193012748355,31.0,3243.635387305008,261.12175571664903,15.0,17.0,2146.07442467616,7.0,64309.306756835016,243.07269993043323,29.0,36.0,4759.000777469969,17.0,134425.20039296348,246.27653579123344,31.0,40.0,5848.340218353709,22.0,169326.71391872526,0.23030303030303031,3.0,8.0,10.0
11,C2,SKU14,42.0,3.0,279.05455789318904,44.0,27.0,8168.193012748355,31.0,4476.270802498114,261.12175571664903,15.0,17.0,1952.9631937687732,9.0,71000.47885464548,243.07269993043323,29.0,36.0,5123.321333769345,20.0,137443.772888904,246.27653579123344,31.0,40.0,6176.511444700864,26.0,172175.24673959962,0.23030303030303031,7.0,13.0,18.0
11,C2,SKU14,42.0,3.0,279.05455789318904,44.0,27.0,8168.193012748355,31.0,4476.270802498114,261.12175571664903,15.0,17.0,1952.9631937687732,9.0,71000.47885464548,243.07269993043323,29.0,36.0,5123.321333769345,20.0,137443.772888904,246.27653579123344,31.0,40.0,6176.511444700864,26.0,172175.24673959962,0.23030303030303031,7.0,13.0,18.0
11,C2,SKU14,42.0,3.0,279.05455789318904,44.0,27.0,8168.193012748355,31.0,4476.270802498114,261.12175571664903,15.0,17.0,1952.9631937687732,9.0,71000.47885464548,243.07269993043323,29.0,36.0,5123.321333769345,20.0,137443.772888904,246.27653579123344,31.0,40.0,6176.511444700864,26.0,172175.24673959962,0.23030303030303031,7.0,13.0,18.0
11,C2,SKU23,7.0,1.0,256.77236883476024,44.0,27.0,8168.193012748355,31.0,3449.282907326329,261.12175571664903,15.0,17.0,2634.4380931227643,10.0,71000.47885464548,243.07269993043323,29.0,36.0,4401.380339195599,16.0,137443.772888904,246.27653579123344,31.0,40.0,5978.508943032263,23.0,172175.24673959962,0.23030303030303031,5.0,8.0,10.0
11,C2,SKU67,49.0,1.0,321.9554711449585,44.0,27.0,8168.193012748355,31.0,1426.279898150903,261.12175571664903,15.0,17.0,1181.8136750398212,5.0,71000.47885464548,243.07269993043323,29.0,36.0,3781.57818676148,14.0,137443.772888904,246.27653579123344,31.0,40.0,4700.319165521037,17.0,172175.24673959962,0.23030303030303031,3.0,7.0,9.0
11,C2,SKU38,35.0,2.0,322.8775935981939,44.0,27.0,8168.193012748355,31.0,4195.31476423047,261.12175571664903,15.0,17.0,2761.0560156102297,11.0,72290.49237417508,243.07269993043323,29.0,36.0,5745.3779223572765,22.0,148491.51822589754,246.27653579123344,31.0,40.0,7883.80530397241,28.0,184904.32509861933,0.23030303030303031,6.0,10.0,14.0
11,C2,SKU38,35.0,2.0,322.8775935981939,44.0,27.0,8168.193012748355,31.0,4195.31476423047,261.12175571664903,15.0,17.0,2761.0560156102297,11.0,72290.49237417508,243.07269993043323,29.0,36.0,5745.3779223572765,22.0,148491.51822589754,246.27653579123344,31.0,40.0,7883.80530397241,28.0,184904.32509861933,0.23030303030303031,6.0,10.0,14.0
11,C2,SKU17,63.0,1.0,485.2036620022039,44.0,27.0,8168.193012748355,31.0,5081.190266320188,261.12175571664903,15.0,17.0,1099.92123122253,4.0,72290.49237417508,243.07269993043323,29.0,36.0,6046.566669899512,20.0,148491.51822589754,246.27653579123344,31.0,40.0,7723.295835124876,24.0,184904.32509861933,0.23030303030303031,2.0,8.0,10.0
11,C2,SKU95,28.0,1.0,83.35311360677795,44.0,27.0,8168.193012748355,31.0,3563.493156039451,261.12175571664903,15.0,17.0,1881.0495206651105,8.0,64309.306756835016,243.07269993043323,29.0,36.0,4188.04017562578,16.0,134425.20039296348,246.27653579123344,31.0,40.0,4265.538178432196,17.0,169326.71391872526,0.23030303030303031,6.0,11.0,12.0
11,C2,SKU10,42.0,2.0,327.0965598536002,44.0,27.0,8168.193012748355,31.0,3405.6547913551576,261.12175571664903,15.0,17.0,637.246305027026,4.0,71000.47885464548,243.07269993043323,29.0,36.0,3710.9206991514775,14.0,137443.772888904,246.27653579123344,31.0,40.0,4903.101289382736,19.0,172175.24673959962,0.23030303030303031,1.0,8.0,10.0
11,C2,SKU10,42.0,2.0,327.0965598536002,44.0,27.0,8168.193012748355,31.0,3405.6547913551576,261.12175571664903,15.0,17.0,637.246305027026,4.0,71000.47885464548,243.07269993043323,29.0,36.0,3710.9206991514775,14.0,137443.772888904,246.27653579123344,31.0,40.0,4903.101289382736,19.0,172175.24673959962,0.23030303030303031,1.0,8.0,10.0
11,C2,SKU55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C2,SKU5,28.0,2.0,279.9041676649747,44.0,27.0,8168.193012748355,31.0,4475.10022155687,261.12175571664903,15.0,17.0,2752.7115105281678,9.0,72290.49237417508,243.07269993043323,29.0,36.0,7156.4594080845045,24.0,148491.51822589754,246.27653579123344,31.0,40.0,8513.080158022674,29.0,184904.32509861933,0.23030303030303031,4.0,14.0,17.0
11,C2,SKU5,28.0,2.0,279.9041676649747,44.0,27.0,8168.193012748355,31.0,4475.10022155687,261.12175571664903,15.0,17.0,2752.7115105281678,9.0,72290.49237417508,243.07269993043323,29.0,36.0,7156.4594080845045,24.0,148491.51822589754,246.27653579123344,31.0,40.0,8513.080158022674,29.0,184904.32509861933,0.23030303030303031,4.0,14.0,17.0
11,C2,SKU22,35.0,1.0,357.25889173942966,44.0,27.0,8168.193012748355,31.0,2609.1725459160966,261.12175571664903,15.0,17.0,3590.4101892893627,10.0,71000.47885464548,243.07269993043323,29.0,36.0,5087.730946024144,16.0,137443.772888904,246.27653579123344,31.0,40.0,5587.376488651759,19.0,172175.24673959962,0.23030303030303031,8.0,12.0,14.0
11,C2,SKU43,7.0,1.0,126.80928208583204,44.0,27.0,8168.193012748355,31.0,2532.743682329215,261.12175571664903,15.0,17.0,1168.0650395391517,5.0,72290.49237417508,243.07269993043323,29.0,36.0,3446.6599790396226,14.0,148491.51822589754,246.27653579123344,31.0,40.0,4562.116205894099,18.0,184904.32509861933,0.23030303030303031,4.0,10.0,10.0
11,C2,SKU79,49.0,1.0,19.874897844566487,44.0,27.0,8168.193012748355,31.0,4278.459514953102,261.12175571664903,15.0,17.0,3067.2727070094,9.0,64309.306756835016,243.07269993043323,29.0,36.0,5685.419533093278,19.0,134425.20039296348,246.27653579123344,31.0,40.0,6392.592072969643,23.0,169326.71391872526,0.23030303030303031,5.0,11.0,13.0
